DatasetID,Ref_L,Ref_a,Ref_b,Sam_L,Sam_a,Sam_b,dV,dV_scaled,dE,Ratio,F,Is_Outlier
BFD-P,62.3808036439,23.1740994097,18.426136028,62.2450643466,24.9719990079,17.6937477546,1.19803,1.26845627754,1.34579455181,1.06097039026,0.944478750441,False
BFD-P,62.3808036439,23.1740994097,18.426136028,62.4738523866,22.2864904023,19.7311419134,0.96556,1.02232051229,1.20845625269,1.18207180445,0.944478750441,False
BFD-P,62.3808036439,23.1740994097,18.426136028,62.27055134,23.2425605906,19.7825275738,0.873309,0.92464653079,0.856319439954,0.92610463722,0.944478750441,False
BFD-P,62.3808036439,23.1740994097,18.426136028,62.6424688319,22.3878130175,16.7998180229,1.123,1.18901563373,0.955638845859,0.803722691905,0.944478750441,False
BFD-P,62.3808036439,23.1740994097,18.426136028,62.2110558388,24.9624429975,20.3238160448,1.17466,1.24371247045,1.12911356988,0.907857400084,0.944478750441,False
BFD-P,62.3808036439,23.1740994097,18.426136028,62.1003234182,25.6149722902,19.9847610726,1.31488,1.39217531298,1.26366430736,0.907690501025,0.944478750441,False
BFD-P,64.7397086419,15.7504013625,4.3824932241,64.6758069859,16.257177066,2.52102233996,1.60846,1.70301343386,1.41422107453,0.830422735611,0.944478750441,False
BFD-P,64.7397086419,15.7504013625,4.3824932241,64.9069710201,13.9324810169,4.70587651326,1.38419,1.46555970619,1.39992152268,0.955212890182,0.944478750441,False
BFD-P,64.7397086419,15.7504013625,4.3824932241,64.9069710201,14.0921238636,5.62704030213,1.52757,1.61736830954,1.6480963219,1.01899877238,0.944478750441,False
BFD-P,64.7397086419,15.7504013625,4.3824932241,64.6198098783,14.4816368502,5.83297041726,1.67279,1.77112507742,1.52696468842,0.86214390383,0.944478750441,False
BFD-P,64.7397086419,15.7504013625,4.3824932241,64.6118039388,14.107165689,5.03707488487,1.38419,1.46555970619,1.37048015409,0.935124067825,0.944478750441,False
BFD-P,64.7397086419,15.7504013625,4.3824932241,64.5717503677,17.2816007307,5.93530637148,1.33456,1.41301220316,1.40124054493,0.991669103629,0.944478750441,False
BFD-P,64.7397086419,15.7504013625,4.3824932241,65.1447242852,13.8637726525,3.4761778145,1.64154,1.73803804398,1.4905114979,0.857582780228,0.944478750441,False
BFD-P,64.7397086419,15.7504013625,4.3824932241,64.4513500832,15.9304422079,6.53014983696,1.59191,1.68549054095,1.55355530798,0.921722946665,0.944478750441,False
BFD-P,64.7397086419,15.7504013625,4.3824932241,64.7955397335,17.7214512614,4.54685614897,1.28676,1.36240227681,1.33132153242,0.97718680824,0.944478750441,False
BFD-P,64.7397086419,15.7504013625,4.3824932241,64.3789365876,16.7379790444,6.61624460962,1.625,1.72052573892,1.65422472892,0.961464679952,0.944478750441,False
BFD-P,64.7397086419,15.7504013625,4.3824932241,64.2741084013,15.276788205,7.02447338593,1.9136,2.02609111016,2.05291187856,1.01323769117,0.944478750441,False
BFD-P,62.1685035693,10.4650735625,29.8883088751,61.9892761062,12.0082552237,30.2603569462,1.43808,1.52261763362,1.13364503394,0.744536913874,0.944478750441,False
BFD-P,62.1685035693,10.4650735625,29.8883088751,62.1173796152,9.92195877263,30.6988220982,1.03595,1.09684839338,0.669330827972,0.610230941682,0.944478750441,False
BFD-P,62.1685035693,10.4650735625,29.8883088751,62.0491100767,9.1305581743,29.651977067,1.48069,1.56773246546,1.0174197709,0.648975378973,0.944478750441,False
BFD-P,62.1685035693,10.4650735625,29.8883088751,62.1940404884,11.426297713,29.6844886377,1.23702,1.30973830742,0.789499652494,0.602791907376,0.944478750441,False
BFD-P,62.1685035693,10.4650735625,29.8883088751,62.2280637889,9.33803843124,27.5003092954,1.40879,1.49160581892,1.14229862563,0.765818027217,0.944478750441,False
BFD-P,62.1685035693,10.4650735625,29.8883088751,62.3045081995,8.69680685613,28.0172854812,1.48069,1.56773246546,1.35039759987,0.861369927347,0.944478750441,False
BFD-P,62.1685035693,10.4650735625,29.8883088751,62.3384356336,8.89157369294,28.8008514554,1.23702,1.30973830742,1.15916231689,0.885033529465,0.944478750441,False
BFD-P,62.1685035693,10.4650735625,29.8883088751,62.2960217458,11.3952066527,29.3349240146,1.26498,1.33934193798,0.871740526346,0.650872269152,0.944478750441,False
BFD-P,62.1685035693,10.4650735625,29.8883088751,62.3129928142,12.2604686035,31.2001717444,1.52463,1.61425548144,1.24914926989,0.773823774646,0.944478750441,False
BFD-P,62.1685035693,10.4650735625,29.8883088751,62.3892717515,8.98393521705,27.1637398553,1.5526,1.64386969985,1.39118982719,0.846289597845,0.944478750441,False
BFD-P,62.1685035693,10.4650735625,29.8883088751,62.1685035693,11.0198786372,28.6217378625,1.15047,1.21810045961,0.878551415598,0.721247093103,0.944478750441,False
BFD-P,62.1685035693,10.4650735625,29.8883088751,62.4231259003,10.5246130071,27.8620576381,1.48069,1.56773246546,1.01783097802,0.649237673165,0.944478750441,False
BFD-P,61.67147487,20.7886875204,63.0735314825,61.6455930037,20.7590717065,59.1246874853,1.55556,1.64700370365,1.24626738887,0.756687666279,0.944478750441,False
BFD-P,61.67147487,20.7886875204,63.0735314825,61.6196938714,18.4791054845,59.492759694,1.3381,1.41676030231,1.27286830288,0.898435889827,0.944478750441,False
BFD-P,61.67147487,20.7886875204,63.0735314825,61.8349942471,21.8646449027,60.8717315282,1.50952,1.59825723903,1.19357100658,0.746795307688,0.944478750441,False
BFD-P,61.67147487,20.7886875204,63.0735314825,61.550544887,20.2791430961,67.8577179843,1.75714,1.86043359809,1.617382673,0.869357914552,0.944478750441,False
BFD-P,61.67147487,20.7886875204,63.0735314825,61.6024181767,18.5070216495,62.5327192674,1.41587,1.49910201721,1.31722746781,0.878677670159,0.944478750441,False
BFD-P,61.67147487,20.7886875204,63.0735314825,61.8006262134,18.5644741704,60.4776073875,1.29048,1.36634095727,1.17532865924,0.86020158657,0.944478750441,False
BFD-P,61.67147487,20.7886875204,63.0735314825,62.0063808937,18.933805902,57.9217254726,1.71111,1.81169772131,1.44830434341,0.799418317072,0.944478750441,False
BFD-P,61.67147487,20.7886875204,63.0735314825,61.8779116545,22.367622311,68.5288894511,1.49365,1.58145431996,1.39577008446,0.882586405968,0.944478750441,False
BFD-P,61.67147487,20.7886875204,63.0735314825,62.0149304752,22.000738013,61.8897650385,1.13492,1.20163635177,1.02933576989,0.856611709836,0.944478750441,False
BFD-P,61.67147487,20.7886875204,63.0735314825,61.1767386762,23.0521624244,65.0139363511,1.53968,1.63019019674,1.21955483598,0.74810585809,0.944478750441,False
BFD-P,61.67147487,20.7886875204,63.0735314825,61.7834308042,18.6428026818,63.5773315266,1.53968,1.63019019674,1.39651150987,0.856655568575,0.944478750441,False
BFD-P,61.67147487,20.7886875204,63.0735314825,61.8264050841,22.4541728351,68.4734424061,1.43175,1.51591552413,1.3807657722,0.910846119213,0.944478750441,False
BFD-P,60.8521679702,1.78955187132,65.5874814263,60.7198009015,3.22080515533,66.2881733152,0.915179,0.968977861675,0.906129234031,0.9351392533,0.944478750441,False
BFD-P,60.8521679702,1.78955187132,65.5874814263,60.4625880776,3.06217046793,68.3271336248,0.988839,1.04696796994,1.0621654057,1.01451566446,0.944478750441,False
BFD-P,60.8521679702,1.78955187132,65.5874814263,60.5514774719,3.08483919583,67.8206761823,1.0346,1.09541903353,0.981633117653,0.896125672098,0.944478750441,False
BFD-P,60.8521679702,1.78955187132,65.5874814263,61.1330372294,2.04591900555,62.7090828399,0.823661,0.872079969629,0.806709681926,0.925040948102,0.944478750441,False
BFD-P,60.8521679702,1.78955187132,65.5874814263,60.9840806354,3.00343570073,64.8938226463,1.05246,1.11432893488,0.803519976261,0.721079701968,0.944478750441,False
BFD-P,60.8521679702,1.78955187132,65.5874814263,60.5603550642,3.01527052233,67.9514529631,0.86942,0.920528915652,0.963986121866,1.04720895289,0.944478750441,False
BFD-P,60.8521679702,1.78955187132,65.5874814263,61.3945071518,1.02803855831,67.1990832272,1.07031,1.13322824839,0.790930792898,0.697944826229,0.944478750441,False
BFD-P,60.8521679702,1.78955187132,65.5874814263,60.8345453674,3.33291459464,64.8059558848,1.08036,1.14386903834,1.00569150017,0.87920161003,0.944478750441,False
BFD-P,60.8521679702,1.78955187132,65.5874814263,61.3162517828,1.20945894993,63.1832790861,0.777902,0.823631023606,0.809345569005,0.982655516619,0.944478750441,False
BFD-P,60.8521679702,1.78955187132,65.5874814263,60.3556472555,1.82649834019,69.4175709704,1.07031,1.13322824839,1.0432479685,0.920598273105,0.944478750441,False
BFD-P,63.0858406988,27.7294950767,33.9207623806,63.0192350535,28.4533522548,36.6558368673,1.51943,1.60874979907,1.16667186248,0.7252040455,0.944478750441,False
BFD-P,63.0858406988,27.7294950767,33.9207623806,62.6508806909,23.8707241812,31.616583641,1.58775,1.68108599506,1.89724553555,1.12858327363,0.944478750441,False
BFD-P,63.0858406988,27.7294950767,33.9207623806,63.4089479729,28.0655073235,36.5921238986,1.61013,1.70478160493,1.26470587637,0.741858002639,0.944478750441,False
BFD-P,63.0858406988,27.7294950767,33.9207623806,63.0109014492,26.3854457865,34.7128697848,1.36749,1.44787799552,1.09320877831,0.755042055816,0.944478750441,False
BFD-P,63.0858406988,27.7294950767,33.9207623806,62.7432926203,30.0041162274,37.0533034687,1.23086,1.30321619139,1.30522749419,1.00154333779,0.944478750441,False
BFD-P,63.0858406988,27.7294950767,33.9207623806,63.2352946115,30.9944304706,34.7618870247,1.69376,1.79332780034,1.62856080538,0.90812221004,0.944478750441,False
BFD-P,63.0858406988,27.7294950767,33.9207623806,63.1107889152,23.1866102545,30.4921246029,1.48881,1.57632980023,2.19818655693,1.39449660637,0.944478750441,False
BFD-P,63.0858406988,27.7294950767,33.9207623806,63.1440287464,30.4194262076,33.8301187989,2.08127,2.20361760286,1.5674073886,0.71128828639,0.944478750441,False
BFD-P,63.0858406988,27.7294950767,33.9207623806,62.919115548,30.6277775003,36.8543867874,1.10954,1.17476438669,1.37299881687,1.16874399022,0.944478750441,False
BFD-P,63.0858406988,27.7294950767,33.9207623806,63.0525519057,24.6812790449,33.4835506169,1.74794,1.85069277544,1.69985377017,0.918495923649,0.944478750441,False
BFD-P,35.0831040835,-44.1157779425,3.8000858646,35.0232176229,-40.0709497035,1.59707620992,1.25506,1.32883879009,1.86421908027,1.40289333377,0.944478750441,False
BFD-P,35.0831040835,-44.1157779425,3.8000858646,34.7822543262,-42.5613797062,4.75132079544,1.25506,1.32883879009,0.853879060632,0.642575357524,0.944478750441,False
BFD-P,35.0831040835,-44.1157779425,3.8000858646,34.6203329263,-38.4349679984,3.59797014593,1.14372,1.21095366038,2.03083876801,1.67705737589,0.944478750441,False
BFD-P,35.0831040835,-44.1157779425,3.8000858646,35.4984321011,-51.6029195637,6.47674994823,1.94332,2.05755820244,2.68518693362,1.30503571196,0.944478750441,False
BFD-P,35.0831040835,-44.1157779425,3.8000858646,34.6609103648,-39.5340338776,4.52652845983,1.59919,1.69319849626,1.74424281562,1.03014668361,0.944478750441,False
BFD-P,35.0831040835,-44.1157779425,3.8000858646,34.6609103648,-44.7790840839,5.62182973914,1.23482,1.30740898027,1.11449259947,0.852443738941,0.944478750441,False
BFD-P,35.0831040835,-44.1157779425,3.8000858646,34.8829331273,-42.985446157,5.02503771985,1.29555,1.37170899758,0.873705498982,0.636946685139,0.944478750441,False
BFD-P,35.0831040835,-44.1157779425,3.8000858646,35.3212571957,-44.5531207833,5.46559002255,1.40688,1.48958353943,0.986735802686,0.662423943717,0.944478750441,False
BFD-P,35.0831040835,-44.1157779425,3.8000858646,35.0431953922,-38.3746802168,1.23108132888,1.54858,1.63961338387,2.46998506646,1.5064435865,0.944478750441,False
BFD-P,35.0831040835,-44.1157779425,3.8000858646,35.4984321011,-49.0185177899,4.88333918912,1.10324,1.16809404074,1.68149057564,1.43951644045,0.944478750441,False
BFD-P,35.0831040835,-44.1157779425,3.8000858646,35.3410037375,-47.806834187,5.67447925625,1.73077,1.83251343579,1.53714599541,0.838818403943,0.944478750441,False
BFD-P,35.0831040835,-44.1157779425,3.8000858646,34.6609103648,-37.1180280961,2.21816629116,1.7004,1.80035813321,2.61758242234,1.45392318009,0.944478750441,False
BFD-P,35.0831040835,-44.1157779425,3.8000858646,35.4395093584,-47.9835645894,3.96049958168,0.97166,1.02877910122,1.29479256974,1.2585719988,0.944478750441,False
BFD-P,35.0831040835,-44.1157779425,3.8000858646,34.8829331273,-40.977436678,1.57991880964,1.32591,1.4038537123,1.66653785545,1.18711646437,0.944478750441,False
BFD-P,37.4446545362,-26.5682758978,-29.0273876261,37.1700111762,-29.5260061842,-29.5281478116,1.59917,1.69317732056,1.30291579527,0.769509359387,0.944478750441,False
BFD-P,37.4446545362,-26.5682758978,-29.0273876261,37.8783015201,-28.2672265636,-30.7921942061,1.54759,1.63856518665,0.944551199778,0.576450181828,0.944478750441,False
BFD-P,37.4446545362,-26.5682758978,-29.0273876261,37.4810609879,-28.2142670635,-31.1827578895,1.19938,1.26988563738,0.959565796405,0.755631663322,0.944478750441,False
BFD-P,37.4446545362,-26.5682758978,-29.0273876261,37.5718609262,-26.9273490708,-26.9219171976,1.19938,1.26988563738,1.02004839899,0.803260048748,0.944478750441,False
BFD-P,37.4446545362,-26.5682758978,-29.0273876261,37.4081984167,-25.4254986126,-29.9483224207,1.27676,1.35181442611,0.77253428174,0.571479536554,0.944478750441,False
BFD-P,37.4446545362,-26.5682758978,-29.0273876261,37.7885341071,-27.5017646456,-27.4336451973,1.27676,1.35181442611,0.999740611248,0.739554625205,0.944478750441,False
BFD-P,37.4446545362,-26.5682758978,-29.0273876261,37.2435266672,-28.0747620985,-27.482772328,1.56048,1.6522129262,1.15553998804,0.6993892674,0.944478750441,False
BFD-P,37.4446545362,-26.5682758978,-29.0273876261,36.985327468,-23.7044828621,-28.6551654511,1.45731,1.54297807052,1.37490506343,0.891072329347,0.944478750441,False
BFD-P,37.4446545362,-26.5682758978,-29.0273876261,37.2435266672,-24.1711621049,-28.5454537519,1.35414,1.43374321483,1.09770957167,0.765624946166,0.944478750441,False
BFD-P,37.4446545362,-26.5682758978,-29.0273876261,37.3168397053,-29.8979393107,-29.8471857038,1.98607,2.10282126419,1.42212211501,0.676292435894,0.944478750441,False
BFD-P,37.4446545362,-26.5682758978,-29.0273876261,37.0038538078,-23.6292012533,-27.0789507631,1.83131,1.93896368674,1.4237768045,0.734297818078,0.944478750441,False
BFD-P,37.4446545362,-26.5682758978,-29.0273876261,37.6080948642,-28.4530532109,-30.8009882727,1.48311,1.57029472533,0.932311825273,0.593717733516,0.944478750441,False
BFD-P,37.4446545362,-26.5682758978,-29.0273876261,37.7345295185,-27.8950101083,-31.8921951318,1.62497,1.72049397537,1.17706966307,0.684146343966,0.944478750441,False
BFD-P,37.4446545362,-26.5682758978,-29.0273876261,37.6442798869,-30.2265783997,-27.3258616621,2.01186,2.13012733114,2.07713821883,0.975123969567,0.944478750441,False
BFD-P,37.4446545362,-26.5682758978,-29.0273876261,37.5899840199,-30.2212419607,-28.2716465117,2.03766,2.15744398595,1.81322717223,0.840451563997,0.944478750441,False
BFD-P,22.7232948042,20.0910726916,-46.684809828,22.5840011731,19.3102033621,-47.4149091893,1.41911,1.50253248084,0.859653793984,0.572136579373,0.944478750441,False
BFD-P,22.7232948042,20.0910726916,-46.684809828,22.6189188403,16.795536987,-42.7585106162,0.955535,1.01170619196,1.27326191472,1.2585293288,0.944478750441,False
BFD-P,22.7232948042,20.0910726916,-46.684809828,23.0330943286,14.9736488895,-42.5530504401,1.61779,1.71289189857,2.03746204822,1.18948665116,0.944478750441,False
BFD-P,22.7232948042,20.0910726916,-46.684809828,22.9646750922,23.3123838531,-51.5641993624,1.44749,1.53258080113,1.42367257398,0.928938019406,0.944478750441,False
BFD-P,22.7232948042,20.0910726916,-46.684809828,23.1012745446,18.1282206347,-46.3958385147,1.36235,1.44243584026,1.20852903631,0.837839023811,0.944478750441,False
BFD-P,22.7232948042,20.0910726916,-46.684809828,22.7232948042,20.3734110562,-48.6293614222,1.15421,1.22206031577,0.857085979449,0.701345071426,0.944478750441,False
BFD-P,22.7232948042,20.0910726916,-46.684809828,22.5139756087,16.029312326,-43.4754592911,1.02176,1.08182423323,1.62402836831,1.5011942961,0.944478750441,False
BFD-P,22.7232948042,20.0910726916,-46.684809828,23.0330943286,15.4867075853,-44.4103096277,2.03406,2.1536323597,2.20711267372,1.02483261072,0.944478750441,False
BFD-P,22.7232948042,20.0910726916,-46.684809828,22.7232948042,22.2993632499,-46.5495211514,1.8543,1.9633051555,1.48585945478,0.756815337962,0.944478750441,False
BFD-P,22.7232948042,20.0910726916,-46.684809828,22.4084573386,13.3949929334,-40.7464312734,1.61779,1.71289189857,2.58402326032,1.50857346134,0.944478750441,False
BFD-P,22.7232948042,20.0910726916,-46.684809828,22.5490201918,24.3453444431,-50.5493467303,0.936613,0.991671860868,1.5950191953,1.60841429331,0.944478750441,False
BFD-P,22.159966832,18.2764598464,-34.5628396365,21.726293295,17.6148590773,-35.0367137487,1.7246,1.82598073191,0.738063572095,0.404201183067,0.944478750441,False
BFD-P,22.159966832,18.2764598464,-34.5628396365,21.7992650305,19.4528028908,-34.2750922092,1.06952,1.13239180818,0.933497990837,0.824359540659,0.944478750441,False
BFD-P,22.159966832,18.2764598464,-34.5628396365,22.0524733983,20.8880778159,-36.6599275455,1.1631,1.23147291504,1.16352091327,0.944820547054,0.944478750441,False
BFD-P,22.159966832,18.2764598464,-34.5628396365,21.9443691982,16.953159287,-31.8694587833,1.1631,1.23147291504,1.15865546061,0.940869625683,0.944478750441,False
BFD-P,22.159966832,18.2764598464,-34.5628396365,21.7628144149,21.103844322,-37.352347962,0.909091,0.962531978168,1.31082450819,1.36185034671,0.944478750441,False
BFD-P,22.159966832,18.2764598464,-34.5628396365,22.1956637348,19.2238151014,-37.1158938777,1.32353,1.40133380384,1.10580645447,0.789109954703,0.944478750441,False
BFD-P,22.159966832,18.2764598464,-34.5628396365,22.4436944752,18.3949116549,-36.4303181978,1.28342,1.35886593468,1.05235337585,0.77443502629,0.944478750441,False
BFD-P,22.159966832,18.2764598464,-34.5628396365,21.5426180714,21.1149011336,-36.4178173498,1.25668,1.3305540219,1.36074063373,1.02268725007,0.944478750441,False
BFD-P,22.159966832,18.2764598464,-34.5628396365,21.7992650305,21.3707997182,-35.6158360665,1.79144,1.89674992599,1.6302440066,0.859493380895,0.944478750441,False
BFD-P,22.159966832,18.2764598464,-34.5628396365,21.726293295,21.5247534625,-36.2284741609,1.57754,1.6702757995,1.57662682715,0.943932030644,0.944478750441,False
BFD-P,22.159966832,18.2764598464,-34.5628396365,21.6530381722,20.0764847057,-36.9335745866,0.935829,0.990841773373,1.01517594088,1.02455908517,0.944478750441,False
BFD-P,22.159966832,18.2764598464,-34.5628396365,21.6530381722,22.0980770073,-36.8052812068,1.9385,2.0524548584,1.79672579968,0.875403321213,0.944478750441,False
BFD-P,36.4612418398,47.8589794604,18.3909810271,36.2715069387,50.5075018665,21.2286486,1.36364,1.443801673,1.41436745822,0.979613394742,0.944478750441,False
BFD-P,36.4612418398,47.8589794604,18.3909810271,36.2715069387,53.7578499545,20.455836269,1.87799,1.98838777381,1.82225140739,0.916446696861,0.944478750441,False
